AgeuponOutcome,AnimalType,Breed,Color,DateTime,Name,SexuponOutcome,OutcomeType
2,0,35,4,1438275240,1,1,Return_to_owner
2,0,146,16,1435855980,1,0,Adoption
0.16666666666667,1,1,7,1433782740,1,0,Adoption
8,0,18,35,1422270840,1,1,Return_to_owner
1,1,37,23,1454674620,1,0,Adoption
2,1,1,19,1447613280,1,0,Transfer
1,0,232,12,1449511920,1,0,Adoption
10,1,36,79,1447164840,1,1,Return_to_owner
0.16666666666667,0,18,9,1454261880,1,1,Adoption
0.16666666666667,1,1,10,1404830880,0,2,Transfer
0.16666666666667,1,36,39,1454284800,1,0,Adoption
2,0,2,12,1453992660,1,1,Adoption
3,0,16,34,1416582540,1,3,Transfer
0.076923076923077,1,1,6,1442257680,0,2,Transfer
7,1,1,9,1452775080,0,1,Transfer
2,0,63,16,1411994220,1,1,Adoption
0.16666666666667,0,798,5,1422902580,1,1,Adoption
0.16666666666667,1,37,36,1447255380,0,2,Died
4,0,7,42,1441197120,0,0,Adoption
2,1,1,2,1445435040,1,1,Transfer
5,0,16,4,1422290580,1,1,Euthanasia
0.25,1,1,24,1440836880,0,1,Adoption
2,1,1,10,1447524840,0,4,Transfer
0.33333333333333,0,398,125,1423768500,1,1,Adoption
0.25,1,1,25,1453465920,1,1,Adoption
0.5,0,2,23,1406104380,1,3,Euthanasia
0.83333333333333,1,37,7,1385818800,1,0,Adoption
2,0,1194,18,1435947240,1,0,Return_to_owner
0.66666666666667,0,16,12,1430002860,1,1,Adoption
0.057692307692308,1,1,36,1402750080,0,3,Transfer
0.16666666666667,1,20,19,1435603740,1,0,Adoption
1,0,91,4,1427566980,0,0,Adoption
1,0,107,324,1417201200,1,0,Return_to_owner
0.83333333333333,0,232,89,1390737180,1,1,Transfer
1,0,1195,12,1406987760,1,0,Adoption
6,0,16,5,1400247840,0,1,Transfer
2,0,69,116,1408290120,1,1,Adoption
2,0,18,10,1410017700,1,0,Adoption
0.16666666666667,0,18,55,1396290540,1,0,Adoption
3,0,858,28,1416570900,1,1,Adoption
0.076923076923077,0,82,12,1395055980,0,2,Transfer
0.5,1,1,7,1411549200,0,3,Transfer
0.41666666666667,1,1,1,1402756320,1,1,Transfer
0.66666666666667,0,16,16,1438438620,1,1,Adoption
1,1,1,19,1413104400,0,4,Transfer
0.5,0,18,48,1447268580,0,0,Adoption
0.16666666666667,1,1,96,1438451520,0,1,Adoption
0.91666666666667,0,436,61,1413746880,1,0,Adoption
1,0,16,34,1427907600,1,0,Return_to_owner
8,0,66,9,1424768340,0,2,Euthanasia
2,0,5,41,1434221880,1,0,Transfer
1,0,14,141,1436284500,1,0,Return_to_owner
5,0,75,89,1397742480,1,1,Return_to_owner
3,1,1,16,1383142500,1,0,Transfer
0.66666666666667,1,1,30,1430847360,1,1,Adoption
1,1,1,96,1440250500,1,1,Adoption
7,0,529,8,1406049480,1,0,Return_to_owner
3,0,2,2,1382633580,1,3,Transfer
8,0,232,16,1422811380,1,1,Return_to_owner
2,0,81,18,1440355440,1,1,Return_to_owner
8,0,174,29,1410194940,0,0,Return_to_owner
14,1,36,79,1433341860,1,3,Transfer
3,1,20,200,1396291260,1,1,Adoption
0.019230769230769,1,1,2,1420207800,0,2,Transfer
1,0,2,16,1419610560,1,1,Adoption
9,0,323,32,1399720140,1,1,Return_to_owner
2,0,258,18,1400434200,1,0,Return_to_owner
2,0,63,16,1428244500,1,1,Adoption
1,0,2,147,1408644300,1,0,Return_to_owner
0.16666666666667,1,1,16,1412234880,1,0,Adoption
0.16666666666667,1,1,36,1444152900,1,0,Adoption
3,0,16,5,1450970100,1,0,Return_to_owner
0.057692307692308,1,1,15,1433179800,0,2,Transfer
2,0,16,40,1387280580,1,1,Adoption
11,0,63,28,1425663360,1,0,Return_to_owner
7,0,57,9,1395222060,1,1,Adoption
0.057692307692308,1,1,6,1433683380,0,2,Transfer
9,1,1,19,1413385320,0,0,Euthanasia
0.16666666666667,1,1,19,1446827820,0,0,Adoption
3,0,153,8,1439651040,1,0,Adoption
2,0,27,9,1437759960,1,3,Return_to_owner
0.057692307692308,1,1,115,1399641960,0,2,Transfer
4,0,16,10,1427133180,1,0,Return_to_owner
1,0,47,8,1420133340,1,0,Adoption
2,0,114,17,1386509040,1,0,Transfer
0.038461538461538,1,1,113,1411136400,0,3,Transfer
4,0,228,41,1399477020,1,0,Adoption
1,1,1,7,1391008020,1,1,Transfer
0.16666666666667,1,1,10,1437398160,1,0,Adoption
0.057692307692308,1,37,6,1398875400,0,3,Transfer
2,1,37,15,1448393400,0,4,Transfer
2,0,26,5,1385810640,0,1,Adoption
0.58333333333333,0,2,21,1403095740,1,0,Adoption
8,1,20,30,1427912040,1,1,Adoption
0.33333333333333,1,1,7,1440445260,1,0,Adoption
0.038461538461538,0,16,12,1427029380,1,3,Transfer
2,1,1,6,1383668160,0,3,Transfer
0.16666666666667,1,1,15,1435258680,0,0,Adoption
1,0,735,21,1432926600,1,2,Return_to_owner
1,0,8,26,1448708760,0,2,Return_to_owner
4,0,18,10,1424358660,1,1,Adoption
0.33333333333333,0,279,8,1397670840,1,1,Adoption
8,0,333,18,1411744560,1,0,Euthanasia
0.057692307692308,1,1,7,1431878520,0,4,Transfer
0.057692307692308,1,1,24,1432925520,0,3,Transfer
1,0,106,16,1383501480,1,1,Adoption
0.5,1,1,36,1413104400,0,2,Transfer
2,0,16,123,1409920620,1,3,Transfer
3,0,14,5,1398875100,1,0,Euthanasia
2,0,16,37,1435586640,1,0,Transfer
3,0,518,26,1415987880,1,1,Return_to_owner
2,0,63,270,1451496060,1,1,Return_to_owner
4,0,16,0,1419091980,1,2,Transfer
0.016438356164384,1,1,19,1398778680,0,2,Transfer
0.16666666666667,0,465,34,1446659220,0,0,Adoption
1,0,26,26,1389109560,0,2,Transfer
2,1,20,10,1440698040,1,0,Return_to_owner
1,1,1,36,1427101200,0,2,Transfer
0.25,0,1015,8,1431974220,1,0,Adoption
1,1,1,19,1429359600,1,0,Adoption
2,0,1196,89,1410115080,0,0,Adoption
0.16666666666667,1,1,19,1390302360,1,1,Adoption
0.25,1,1,22,1391275980,1,1,Adoption
0.0082191780821918,1,1,23,1403962380,0,2,Transfer
0.057692307692308,1,37,2,1410005280,0,2,Transfer
0.16666666666667,0,1197,34,1381771860,1,1,Adoption
0.16666666666667,1,1,7,1385316600,1,1,Adoption
0.16666666666667,1,1,7,1440176520,1,1,Adoption
0.41666666666667,1,36,79,1455622560,0,0,Adoption
0.083333333333333,0,69,29,1442995020,1,0,Adoption
4,0,48,12,1406483040,1,0,Adoption
12,0,18,10,1408798680,1,0,Return_to_owner
2,0,1198,325,1399102860,1,0,Adoption
6,0,258,5,1402072680,1,0,Transfer
2,0,15,10,1409150100,1,0,Transfer
8,1,1,16,1386266220,0,0,Euthanasia
0.83333333333333,0,45,61,1439408400,1,1,Transfer
2,0,54,21,1429983180,1,0,Return_to_owner
0.83333333333333,1,1,36,1447718400,1,0,Transfer
10,1,1,16,1407158520,0,0,Euthanasia
0.083333333333333,0,18,16,1413291360,0,0,Adoption
1,0,16,21,1425836880,1,1,Adoption
0.16666666666667,0,183,4,1419096180,1,0,Adoption
1,0,116,21,1414344060,1,3,Euthanasia
3,1,1,7,1426345620,1,1,Adoption
0.038461538461538,1,1,10,1433607600,0,4,Transfer
7,0,18,10,1431624360,1,0,Return_to_owner
0.083333333333333,0,54,117,1428154020,0,2,Transfer
0.083333333333333,1,36,45,1408989540,1,2,Adoption
3,1,1,10,1380989160,1,1,Return_to_owner
1,0,18,16,1433875020,1,0,Adoption
0.16666666666667,0,16,41,1452525840,0,1,Adoption
0.58333333333333,1,88,80,1399139100,1,1,Adoption
0.16666666666667,1,1,16,1406891880,0,1,Adoption
0.16666666666667,0,613,56,1407956160,0,1,Adoption
0.41666666666667,1,1,16,1416819600,0,3,Transfer
0.41666666666667,1,1,7,1443517200,0,2,Transfer
1,1,1,10,1380981060,1,0,Adoption
5,0,16,61,1388940420,1,0,Adoption
1,1,1,1,1406991780,1,0,Transfer
0.5,1,1,66,1415885580,0,3,Euthanasia
0.5,0,161,18,1401538560,1,1,Adoption
0.83333333333333,0,42,16,1415473560,1,0,Adoption
0.41666666666667,0,5,0,1391191860,1,0,Adoption
0.0054794520547945,1,1,2,1395840240,0,2,Transfer
4,0,2,12,1420471620,1,0,Transfer
0.083333333333333,1,37,25,1401124140,1,1,Adoption
6,0,202,93,1399919100,1,0,Return_to_owner
0.083333333333333,1,1,7,1415956380,1,3,Transfer
4,0,161,5,1411219080,1,0,Return_to_owner
0.41666666666667,0,18,16,1383664440,1,0,Adoption
0.038461538461538,1,1,66,1430676600,0,4,Transfer
5,0,8,18,1405436280,1,0,Return_to_owner
0.16666666666667,1,1,16,1450715280,1,1,Adoption
0.25,1,1,31,1439390100,1,0,Adoption
0.25,1,1,66,1437325380,1,2,Adoption
0.16666666666667,0,18,16,1428077220,0,2,Transfer
1,0,1182,85,1411917540,0,1,Adoption
0.25,0,42,41,1412016360,1,1,Adoption
1,0,93,18,1419609300,1,1,Return_to_owner
0.0082191780821918,1,20,2,1403095800,0,3,Transfer
0.057692307692308,1,1,36,1443028800,0,2,Transfer
1,0,1199,9,1442072880,1,1,Adoption
3,1,1,10,1394305560,1,2,Transfer
0.0054794520547945,1,1,25,1428773940,0,3,Transfer
1,0,149,5,1445092740,1,0,Adoption
2,0,2,34,1453205940,1,2,Return_to_owner
2,0,8,50,1411412760,0,1,Adoption
0.16666666666667,0,18,16,1448983020,1,2,Transfer
0.25,1,1,10,1409416680,1,1,Adoption
0.25,1,1,1,1405530300,0,0,Adoption
7,0,47,41,1401621420,1,0,Return_to_owner
3,0,2,0,1418130540,1,0,Transfer
7,1,1,19,1453901880,1,0,Transfer
0.91666666666667,0,69,170,1385987820,1,0,Adoption
0.41666666666667,0,18,16,1409666220,0,1,Adoption
2,0,8,18,1450874400,1,0,Adoption
0.33333333333333,1,1,10,1422522000,0,1,Transfer
10,0,16,5,1417967160,0,1,Transfer
2,0,170,16,1450452780,1,0,Adoption
8,0,16,54,1432234620,1,0,Adoption
0.083333333333333,1,1,7,1443985320,0,2,Euthanasia
5,0,16,12,1424009100,1,1,Adoption
0.66666666666667,0,586,4,1446311580,1,1,Adoption
0.16666666666667,1,1,10,1453197600,1,0,Adoption
0.083333333333333,1,1037,79,1405515540,0,2,Died
1,0,91,0,1453057200,1,1,Adoption
8,1,1,7,1434900780,0,2,Euthanasia
0.25,1,1,31,1438176720,1,4,Transfer
0.057692307692308,1,1,39,1415379540,0,3,Transfer
3,0,14,16,1432684800,1,1,Transfer
2,1,1,7,1426100520,0,0,Euthanasia
8,0,1184,9,1431519180,1,0,Adoption
7,0,115,10,1399732980,1,1,Transfer
2,0,18,10,1419947400,1,1,Adoption
17,0,75,40,1447071240,1,0,Euthanasia
2,0,91,4,1399219740,1,0,Adoption
0.083333333333333,0,1200,23,1411996080,0,2,Transfer
0.16666666666667,1,1,10,1433965380,1,0,Adoption
2,0,18,34,1430506740,1,0,Adoption
5,1,88,29,1424522940,1,0,Adoption
0.16666666666667,1,36,39,1398791700,1,0,Adoption
5,1,1,10,1396084740,1,0,Return_to_owner
0.083333333333333,1,1,42,1409079960,0,2,Euthanasia
5,0,16,4,1441811700,1,0,Adoption
2,1,1,36,1432660620,1,0,Transfer
7,0,2,16,1388322840,1,1,Return_to_owner
3,0,16,8,1426273260,1,0,Return_to_owner
10,1,1,24,1410807480,0,3,Euthanasia
0.33333333333333,0,2,20,1394207100,0,3,Transfer
7,0,1201,21,1401011520,1,1,Adoption
10,0,137,0,1385303880,1,0,Adoption
0.16666666666667,0,2,16,1449411540,0,0,Adoption
2,0,14,5,1390331400,1,1,Adoption
1,0,18,16,1439120400,1,0,Return_to_owner
2,1,1,1,1427014800,0,0,Transfer
0.66666666666667,0,2,2,1434217920,0,3,Return_to_owner
1,0,503,0,1409333460,0,0,Adoption
0.25,1,1,36,1390152840,0,4,Transfer
13,1,1,36,1454695560,0,2,Transfer
1,0,451,34,1432141740,1,1,Return_to_owner
4,0,16,34,1440699780,1,0,Transfer
1,0,27,61,1383833340,1,3,Return_to_owner
1,1,1,36,1454785620,0,2,Transfer
6,0,390,16,1382896740,1,0,Adoption
1,1,37,10,1381766580,1,0,Adoption
1,0,327,0,1415381340,1,0,Transfer
2,0,7,16,1400171520,0,1,Transfer
0.010958904109589,1,1,19,1429714500,0,4,Transfer
6,1,1,66,1408817700,1,0,Adoption
0.16666666666667,1,1,7,1417454940,1,1,Adoption
0.16666666666667,1,36,79,1412698980,1,0,Transfer
5,0,2,17,1429888740,1,2,Euthanasia
0.0027397260273973,0,2,41,1395063240,0,3,Return_to_owner
0.076923076923077,1,1,25,1446129660,1,3,Transfer
1,0,18,89,1414664640,1,0,Adoption
6,1,37,74,1441111320,1,0,Transfer
0.25,0,42,10,1431968460,1,3,Transfer
2,0,16,16,1400521260,1,1,Adoption
0.083333333333333,0,63,28,1401471300,0,2,Transfer
5,0,207,5,1429454880,1,0,Return_to_owner
0.25,1,1,10,1411052280,1,0,Transfer
3,0,63,92,1413210600,1,1,Transfer
0.5,0,12,95,1432490100,1,1,Adoption
0.038461538461538,1,1,10,1381842600,0,2,Transfer
0.25,1,1,1,1452165540,1,0,Adoption
0.83333333333333,1,1,6,1426856940,1,1,Adoption
3,1,1,79,1451762100,1,3,Euthanasia
3,0,66,9,1439289240,1,3,Transfer
1,0,16,18,1399743540,1,1,Adoption
8,1,1,6,1429363080,1,1,Transfer
4,0,78,123,1437731220,1,0,Euthanasia
0.75,1,1,1,1450742400,1,0,Transfer
0.083333333333333,1,1,16,1434544800,1,3,Transfer
1,1,1,10,1440414000,0,2,Transfer
0.16666666666667,1,1,7,1447270020,1,1,Adoption
10,0,568,37,1404570060,0,2,Euthanasia
2,0,63,41,1381502580,1,1,Adoption
8,0,54,29,1409847060,1,3,Transfer
1,1,1,36,1416992400,0,3,Transfer
0.16666666666667,0,183,89,1431623040,0,0,Adoption
0.16666666666667,1,1,16,1438018260,1,1,Adoption
0.019230769230769,1,1,10,1441464060,1,3,Transfer
0.083333333333333,0,2,0,1384090800,0,0,Adoption
4,0,66,9,1436373780,1,0,Return_to_owner
2,0,116,34,1414685580,1,0,Transfer
0.58333333333333,0,16,34,1433674440,0,1,Adoption
0.16666666666667,0,0,53,1417026540,1,1,Adoption
1,1,1,30,1415178000,0,1,Transfer
0.16666666666667,1,96,15,1387735440,1,0,Adoption
0,0,493,9,1383576900,0,2,Transfer
15,1,1,25,1396896540,1,1,Return_to_owner
1,0,2,34,1439643120,1,1,Adoption
1,1,20,130,1455038220,1,1,Adoption
0.16666666666667,1,1,30,1434818760,1,1,Adoption
0.16666666666667,1,1,6,1382898240,1,0,Adoption
0.5,1,1,19,1388936340,1,0,Adoption
0.25,0,18,10,1434739080,1,0,Return_to_owner
2,0,2,111,1418213760,0,2,Euthanasia
0.16666666666667,0,14,70,1447677180,1,0,Transfer
7,1,1,16,1444585200,0,4,Died
0.038461538461538,1,1,88,1441975320,0,2,Transfer
0.25,1,1,7,1382448960,1,0,Adoption
6,0,16,34,1398967440,1,1,Return_to_owner
3,1,33,24,1446822900,1,1,Transfer
3,0,139,8,1408987620,1,1,Adoption
4,0,174,16,1415036160,1,0,Return_to_owner
0.41666666666667,1,1,19,1449508500,1,1,Adoption
0.33333333333333,1,1,24,1383580440,1,1,Adoption
0.16666666666667,1,36,63,1433352900,1,1,Adoption
0.25,1,1,23,1436878980,1,0,Adoption
0.16666666666667,0,18,16,1384538160,1,1,Adoption
4,1,1,30,1419604500,1,1,Adoption
3,0,91,5,1424887500,0,0,Adoption
0.16666666666667,0,153,12,1397843760,1,0,Adoption
0.16666666666667,1,1,23,1383996540,1,0,Adoption
4,1,1,10,1399640820,1,0,Transfer
2,0,2,74,1413557100,1,2,Return_to_owner
0.33333333333333,1,1,16,1442240580,1,0,Adoption
0.66666666666667,1,1,19,1451145960,1,0,Adoption
0.16666666666667,0,14,33,1396802940,1,1,Adoption
7,0,694,18,1434735300,1,2,Return_to_owner
1,0,202,61,1404759300,1,2,Return_to_owner
0.33333333333333,0,114,41,1408386960,1,0,Adoption
0.057692307692308,1,1,10,1411478640,0,3,Transfer
6,0,89,16,1417281060,1,0,Transfer
8,0,18,255,1405264440,1,0,Adoption
0.16666666666667,0,16,35,1404061440,1,0,Adoption
0.019230769230769,1,1,10,1432743540,0,4,Transfer
1,1,1,36,1389292440,0,0,Return_to_owner
0.083333333333333,0,16,28,1386872040,0,2,Transfer
0.5,0,1202,5,1381943100,1,3,Transfer
2,0,392,14,1432743960,0,0,Transfer
0.038461538461538,1,37,19,1399574160,0,2,Transfer
0.58333333333333,1,1,137,1427916420,1,0,Euthanasia
3,0,44,4,1411818900,1,2,Return_to_owner
0.66666666666667,1,144,39,1435586160,0,3,Transfer
0.41666666666667,0,56,0,1445446800,1,1,Adoption
0.038461538461538,1,1,2,1432061220,0,4,Transfer
0.25,1,1,10,1404925380,1,0,Adoption
0.5,0,483,29,1417951920,1,1,Transfer
1,1,1,326,1409582700,1,0,Adoption
1,1,1,7,1399557480,0,3,Transfer
3,0,2,8,1390577760,1,1,Adoption
2,0,42,34,1400131080,1,1,Adoption
0.25,1,1,6,1437331320,1,1,Adoption
2,0,239,16,1394552280,1,1,Transfer
0.16666666666667,0,283,34,1389291600,1,0,Adoption
6,0,18,0,1438109340,1,0,Return_to_owner
0.16666666666667,0,766,2,1430416860,1,1,Adoption
1,0,66,9,1385227980,1,1,Return_to_owner
2,1,1,7,1450206240,0,2,Transfer
2,0,18,8,1416049740,1,1,Return_to_owner
1,1,1,22,1440770700,1,0,Adoption
0.019230769230769,0,2,0,1438951140,1,3,Transfer
12,1,1,16,1384185600,1,0,Return_to_owner
1,1,20,2,1393427280,0,2,Transfer
9,0,648,34,1393264680,1,0,Return_to_owner
0.083333333333333,1,37,19,1401980100,1,3,Transfer
2,0,18,16,1400521620,0,1,Adoption
4,0,18,9,1382368440,1,0,Transfer
0.0054794520547945,1,1,29,1441124160,0,4,Transfer
0.038461538461538,1,1,36,1431525540,0,4,Transfer
0.41666666666667,1,1,16,1421830800,0,3,Transfer
0.33333333333333,0,16,0,1396547580,1,0,Adoption
0.16666666666667,1,20,36,1406019600,0,2,Transfer
1,1,1,25,1406727900,1,3,Transfer
4,1,1,6,1447200000,1,0,Transfer
8,0,288,37,1387030260,1,1,Return_to_owner
5,0,75,5,1383242520,1,1,Adoption
2,0,327,8,1418577180,1,1,Adoption
0.75,0,2,17,1447073700,1,3,Euthanasia
0.16666666666667,1,1,31,1453549500,0,0,Adoption
0.0027397260273973,0,18,55,1412260560,0,4,Transfer
1,0,149,55,1411409220,1,1,Adoption
3,0,2,16,1425139800,1,1,Adoption
0.16666666666667,0,51,34,1393070580,1,1,Adoption
0.019230769230769,0,661,28,1434721440,0,2,Transfer
0.038461538461538,1,1,10,1411919160,0,3,Transfer
0.33333333333333,1,36,214,1413882000,0,3,Transfer
0.083333333333333,1,1,16,1400080080,1,3,Transfer
2,0,16,26,1397238360,1,1,Adoption
4,0,216,9,1423575600,1,2,Return_to_owner
1,1,1,6,1391009160,0,0,Transfer
2,0,2,74,1398608280,1,2,Euthanasia
2,1,37,10,1432660620,1,3,Transfer
2,0,612,17,1447611180,1,1,Return_to_owner
0.66666666666667,0,14,55,1417712640,0,0,Adoption
2,0,2,41,1437409380,1,0,Adoption
0.16666666666667,0,35,2,1445704860,1,0,Return_to_owner
0.019230769230769,1,20,46,1431086460,0,4,Transfer
0.16666666666667,0,228,21,1454440140,0,0,Adoption
0.58333333333333,0,5,17,1441994400,1,0,Transfer
2,0,63,34,1404217500,1,3,Euthanasia
6,0,69,28,1452258600,1,0,Return_to_owner
0.33333333333333,0,115,62,1410458520,1,0,Adoption
13,0,16,8,1455985620,1,0,Return_to_owner
0.16666666666667,0,35,12,1431274080,1,2,Transfer
1,0,171,61,1403368200,1,0,Adoption
2,0,49,9,1395576360,1,3,Adoption
0.58333333333333,1,1,19,1400358240,0,4,Transfer
0.16666666666667,1,1,10,1385140560,1,3,Transfer
0.16666666666667,1,1,31,1451499780,1,1,Adoption
1,0,26,54,1444157820,1,1,Return_to_owner
2,0,653,84,1420467720,1,0,Return_to_owner
0.33333333333333,1,1,22,1406710800,0,2,Transfer
2,0,2,10,1432127400,1,1,Transfer
2,0,1203,95,1445435580,1,0,Adoption
0.083333333333333,0,87,26,1422640920,1,1,Adoption
6,0,2,2,1416660840,1,1,Adoption
0.33333333333333,1,20,102,1454169360,1,0,Adoption
2,1,1,6,1390239720,1,1,Adoption
3,0,5,49,1417960620,1,1,Adoption
0.038461538461538,1,1,41,1396356120,0,4,Transfer
0.019230769230769,1,1,19,1435666680,0,4,Transfer
0.013698630136986,0,2,29,1394722740,0,3,Transfer
0.083333333333333,1,37,10,1433441700,0,3,Transfer
8,0,174,9,1387295220,1,0,Return_to_owner
16,0,71,5,1398944820,1,3,Euthanasia
1,0,171,29,1424627580,1,1,Transfer
0.057692307692308,1,1,31,1415213100,0,2,Transfer
0.16666666666667,1,1,15,1393771500,0,3,Transfer
0.0054794520547945,0,2,2,1428682860,0,2,Transfer
4,1,96,24,1412431380,1,1,Adoption
7,0,8,49,1419012420,0,0,Adoption
2,1,1,16,1445434740,1,1,Transfer
10,0,2,17,1417696500,1,1,Return_to_owner
0.16666666666667,1,1,16,1448733180,1,0,Adoption
1,0,9,9,1452709980,1,1,Adoption
0.41666666666667,1,144,32,1411572180,0,0,Return_to_owner
0.33333333333333,0,14,5,1397932980,1,1,Adoption
5,0,26,18,1390227960,1,1,Transfer
11,0,127,28,1381669500,1,0,Adoption
7,1,37,19,1380976920,1,0,Transfer
4,0,16,0,1414762920,1,0,Return_to_owner
2,0,82,10,1392909180,1,0,Transfer
0.16666666666667,1,189,36,1434374640,1,0,Adoption
5,1,1,24,1449315600,1,1,Return_to_owner
0.16666666666667,1,1,6,1395227640,1,0,Adoption
0.16666666666667,0,69,116,1444747140,1,0,Adoption
0.75,1,1,7,1392290760,1,1,Adoption
1,0,212,5,1444910340,1,1,Adoption
0.66666666666667,0,28,41,1404582900,1,0,Transfer
0.038461538461538,1,1,7,1399054740,0,2,Transfer
1,1,1,96,1412948280,1,1,Adoption
3,0,399,12,1444753260,1,1,Return_to_owner
0.019230769230769,0,18,10,1449159120,0,4,Transfer
0.0082191780821918,1,1,16,1403962320,0,2,Transfer
0.75,0,66,10,1421863740,1,0,Adoption
5,1,36,2,1422208800,1,0,Adoption
0.41666666666667,0,91,28,1449335820,1,0,Adoption
9,0,367,16,1455366900,1,1,Adoption
14,1,20,16,1413813000,1,0,Transfer
2,1,1,15,1386167520,1,0,Return_to_owner
0.083333333333333,0,16,10,1390064760,1,1,Adoption
0.16666666666667,1,36,79,1450439400,1,1,Adoption
2,0,2,16,1451749860,1,3,Transfer
2,0,42,16,1421764860,1,3,Transfer
2,1,1,19,1416661260,1,0,Adoption
5,0,81,5,1430923020,1,0,Return_to_owner
14,0,8,134,1392301440,1,2,Return_to_owner
0.16666666666667,1,1,16,1401634380,0,0,Transfer
0.019230769230769,1,1,15,1433706120,0,4,Transfer
0.16666666666667,0,18,37,1430159640,1,0,Adoption
3,0,648,12,1405010940,0,2,Euthanasia
0.057692307692308,1,1,15,1433498640,0,3,Transfer
1,0,2,2,1446475080,1,1,Return_to_owner
7,0,44,8,1455450300,1,2,Return_to_owner
1,1,1,24,1447509900,1,3,Transfer
0.16666666666667,0,14,5,1380651840,1,1,Adoption
2,1,37,30,1451222940,1,1,Transfer
1,0,116,28,1443354720,1,1,Return_to_owner
1,1,36,39,1394980080,0,2,Transfer
0.038461538461538,1,1,7,1406812920,0,3,Transfer
0.25,1,20,30,1447438320,1,1,Adoption
0.16666666666667,1,1,16,1450461120,1,0,Adoption
1,0,160,8,1419679980,1,0,Adoption
1,1,37,36,1444830480,1,1,Adoption
1,1,1,10,1416940740,0,3,Transfer
9,0,18,10,1380628200,1,1,Return_to_owner
0.16666666666667,0,18,34,1421604720,1,0,Adoption
0.16666666666667,0,2,12,1434758400,1,2,Transfer
7,0,93,10,1427133840,1,1,Return_to_owner
0.083333333333333,1,1,36,1435253640,1,1,Adoption
2,1,1,10,1414832400,0,3,Transfer
0.16666666666667,0,14,5,1380821940,1,0,Adoption
0.083333333333333,1,20,19,1435406700,0,2,Transfer
12,0,14,33,1405614840,1,3,Euthanasia
3,1,20,16,1423818000,0,4,Transfer
0.25,0,183,55,1384867260,1,1,Adoption
0.25,1,1,30,1419264300,1,1,Adoption
12,0,342,41,1387820580,1,0,Return_to_owner
1,0,1204,8,1427999100,1,2,Transfer
0.083333333333333,1,1,2,1380630840,0,2,Died
0.83333333333333,1,1,23,1413795600,0,4,Transfer
3,0,268,34,1424333760,0,4,Euthanasia
0.41666666666667,1,1,16,1440925200,0,2,Transfer
1,0,264,0,1389805740,1,0,Return_to_owner
0.75,1,1,6,1397140380,0,3,Transfer
7,0,63,37,1410022740,1,1,Return_to_owner
0.25,1,1,74,1415958300,0,3,Euthanasia
4,0,16,28,1412593320,1,1,Adoption
3,0,2,117,1437070800,1,0,Return_to_owner
0.16666666666667,1,1,23,1424713020,1,0,Adoption
0.41666666666667,0,633,0,1393861920,0,0,Transfer
4,0,35,34,1406637480,1,1,Adoption
5,0,2,2,1415098860,1,0,Euthanasia
1,0,1205,48,1429382580,1,0,Adoption
1,1,1,30,1425046620,1,1,Adoption
6,0,15,20,1436269920,1,1,Return_to_owner
0.83333333333333,0,167,12,1408733160,1,1,Return_to_owner
2,1,36,39,1435323660,0,2,Euthanasia
2,0,47,16,1429781160,1,0,Transfer
3,0,16,4,1395048060,0,2,Euthanasia
2,0,2,0,1427396880,1,2,Return_to_owner
0.083333333333333,1,1,7,1451910780,1,3,Euthanasia
3,0,44,0,1426614780,1,0,Adoption
0.25,1,1,24,1407075600,1,1,Adoption
0.16666666666667,0,18,4,1430179200,0,3,Transfer
2,0,66,9,1392657900,1,1,Adoption
6,0,377,10,1419016020,1,2,Return_to_owner
0.66666666666667,0,2,0,1422641640,1,1,Adoption
0.16666666666667,1,1,7,1440951840,1,1,Adoption
0.25,1,1,25,1439839080,1,1,Adoption
0.25,0,129,18,1421433900,0,1,Adoption
8,0,210,291,1408369020,1,0,Adoption
0.33333333333333,0,7,10,1414868460,0,0,Adoption
0.083333333333333,0,2,16,1436708220,1,0,Adoption
6,0,232,70,1426603740,1,0,Return_to_owner
5,1,1,10,1447419840,1,4,Return_to_owner
1,1,1,7,1420547340,1,1,Transfer
0.16666666666667,1,1,16,1404833340,1,0,Transfer
1,0,14,18,1414248360,1,0,Adoption
0.33333333333333,1,1,19,1409043600,0,2,Transfer
0.16666666666667,1,1,16,1441065600,1,0,Transfer
0.66666666666667,0,167,4,1419638400,0,2,Transfer
0.25,1,1,16,1439728500,1,0,Adoption
0.076923076923077,1,1,10,1436178840,0,3,Euthanasia
0.33333333333333,0,54,28,1433095320,1,1,Adoption
15,1,1,10,1442425680,0,3,Euthanasia
0.41666666666667,0,114,29,1394983740,1,0,Adoption
5,0,50,2,1450274160,1,1,Adoption
0.0082191780821918,1,1,15,1443028800,0,4,Transfer
15,1,88,7,1427552520,1,0,Adoption
0.083333333333333,1,1,10,1442851020,0,3,Transfer
2,0,18,27,1385570460,1,1,Adoption
1,0,94,16,1429453920,1,1,Adoption
4,0,14,5,1439214120,1,0,Return_to_owner
1,0,342,28,1453310700,1,2,Return_to_owner
9,0,23,4,1382016720,1,1,Return_to_owner
2,1,1,10,1401878340,0,2,Euthanasia
1,0,94,5,1445274000,1,3,Return_to_owner
0.083333333333333,0,535,89,1394391120,1,1,Adoption
0.076923076923077,1,1,7,1445428980,1,2,Transfer
0.75,0,18,10,1451236020,1,0,Transfer
